COD_EST,FECHA,T_MED,LLUVIA
AL008,2004-02-21T00:00:00,6.419583,1
AL008,2004-02-22T00:00:00,4.29725,0
AL008,2004-02-23T00:00:00,6.289167,0
AL008,2004-02-24T00:00:00,5.317958,4
AL008,2004-02-25T00:00:00,6.082541,9
AL008,2004-02-26T00:00:00,4.258542,0.6
AL008,2004-02-27T00:00:00,1.980667,0.6
AL008,2004-02-28T00:00:00,0.8380833,0
AL008,2004-02-29T00:00:00,2.856375,0.4
AL008,2004-03-01T00:00:00,1.82225,5.8
AL008,2004-03-02T00:00:00,-0.9212916,0
AL008,2004-03-03T00:00:00,3.61321,0
AL008,2004-03-04T00:00:00,7.873584,0
AL008,2004-03-05T00:00:00,11.47917,0
AL008,2004-03-06T00:00:00,8.710582,0
AL008,2004-03-07T00:00:00,8.688251,0
AL008,2004-03-08T00:00:00,9.98325,0
AL008,2004-03-09T00:00:00,8.008499,0.1
AL008,2004-03-10T00:00:00,9.084292,0
AL008,2004-03-11T00:00:00,9.972498,0
AL008,2004-03-12T00:00:00,11.32787,0
AL008,2004-03-13T00:00:00,7.050875,3.9
AL008,2004-03-14T00:00:00,6.715208,2.8
AL008,2004-03-15T00:00:00,8.182,0
AL008,2004-03-16T00:00:00,6.713917,10.4
AL008,2004-03-17T00:00:00,8.645374,0.1
AL008,2004-03-18T00:00:00,9.678582,0
AL008,2004-03-19T00:00:00,9.148374,0.2
AL008,2004-03-20T00:00:00,10.33458,0.1
AL008,2004-03-21T00:00:00,13.068,0.1
AL008,2004-03-22T00:00:00,10.84229,0
AL008,2004-03-23T00:00:00,6.423916,0
AL008,2004-03-24T00:00:00,6.502917,0.1
AL008,2004-03-25T00:00:00,4.857625,1.5
AL008,2004-03-26T00:00:00,1.710458,16.9
AL008,2004-03-27T00:00:00,3.83575,0.4
AL008,2004-03-28T00:00:00,5.432833,12.2
AL008,2004-03-29T00:00:00,4.478251,38.5
AL008,2004-03-30T00:00:00,4.971624,0.5
AL008,2004-03-31T00:00:00,6.41675,0.1
AL008,2004-04-01T00:00:00,7.733667,0
AL008,2004-04-02T00:00:00,6.315876,0.3
AL008,2004-04-03T00:00:00,7.823001,0
AL008,2004-04-04T00:00:00,9.256623,0
AL008,2004-04-05T00:00:00,10.67008,0
AL008,2004-04-06T00:00:00,13.363,0
AL008,2004-04-07T00:00:00,13.65834,0
AL008,2004-04-08T00:00:00,9.695251,1.6
AL008,2004-04-09T00:00:00,6.453125,23.3
AL008,2004-04-10T00:00:00,3.030666,9.1
AL008,2004-04-11T00:00:00,2.909792,0.4
AL008,2004-04-12T00:00:00,5.512291,0.1
AL008,2004-04-13T00:00:00,6.416583,0
AL008,2004-04-14T00:00:00,5.964708,0.1
AL008,2004-04-15T00:00:00,5.818333,27.5
AL008,2004-04-16T00:00:00,7.275,4.8
AL008,2004-04-17T00:00:00,8.285584,0
AL008,2004-04-18T00:00:00,7.122125,0
AL008,2004-04-19T00:00:00,7.273084,0
AL008,2004-04-20T00:00:00,10.77163,0
AL008,2004-04-21T00:00:00,13.04333,0
AL008,2004-04-22T00:00:00,10.45417,0
AL008,2004-04-23T00:00:00,10.32692,0
AL008,2004-04-24T00:00:00,10.56404,0
AL008,2004-04-25T00:00:00,13.27592,0
AL008,2004-04-26T00:00:00,11.67771,0
AL008,2004-04-27T00:00:00,11.69433,0
AL008,2004-04-28T00:00:00,8.403085,7.1
AL008,2004-04-29T00:00:00,10.39917,0.1
AL008,2004-04-30T00:00:00,8.190084,0
AL008,2004-05-01T00:00:00,8.018458,0
AL008,2004-05-02T00:00:00,8.46621,0.5
AL008,2004-05-03T00:00:00,6.947917,7.2
AL008,2004-05-04T00:00:00,8.618041,0.2
AL008,2004-05-05T00:00:00,8.240376,2.7
AL008,2004-05-06T00:00:00,9.531667,0.4
AL008,2004-05-07T00:00:00,9.545543,0
AL008,2004-05-08T00:00:00,8.340875,0
AL008,2004-05-09T00:00:00,10.16754,0
AL008,2004-05-10T00:00:00,9.479875,25.7
AL008,2004-05-11T00:00:00,7.340917,5
AL008,2004-05-12T00:00:00,8.8485,0.1
AL008,2004-05-13T00:00:00,9.715834,6.5
AL008,2004-05-14T00:00:00,9.469543,1.8
AL008,2004-05-15T00:00:00,8.63054,0.1
AL008,2004-05-16T00:00:00,9.584876,0.2
AL008,2004-05-17T00:00:00,11.39075,0.1
AL008,2004-05-18T00:00:00,10.77196,0
AL008,2004-05-19T00:00:00,11.07042,0
AL008,2004-05-20T00:00:00,12.04742,0
AL008,2004-05-21T00:00:00,11.60196,4.1
AL008,2004-05-22T00:00:00,12.77708,0.2
AL008,2004-05-23T00:00:00,12.89833,0.2
AL008,2004-05-24T00:00:00,11.51458,0.1
AL008,2004-05-25T00:00:00,11.51375,0.6
AL008,2004-05-26T00:00:00,11.42292,3.9
AL008,2004-05-27T00:00:00,12.7575,5.7
AL008,2004-05-28T00:00:00,15.57458,0
AL008,2004-05-29T00:00:00,16.47791,0.8
AL008,2004-05-30T00:00:00,17.82541,0
AL008,2004-05-31T00:00:00,18.97042,0
AL008,2004-06-01T00:00:00,19.62584,0
AL008,2004-06-02T00:00:00,20.47208,0
AL008,2004-06-03T00:00:00,21.26125,0
AL008,2004-06-04T00:00:00,17.28583,0.1
AL008,2004-06-05T00:00:00,20.90083,0
AL008,2004-06-06T00:00:00,20.72334,0.1
AL008,2004-06-07T00:00:00,17.22916,0.1
AL008,2004-06-08T00:00:00,16.74792,0
AL008,2004-06-09T00:00:00,17.32208,0
AL008,2004-06-10T00:00:00,18.0475,0
AL008,2004-06-11T00:00:00,18.915,0
AL008,2004-06-12T00:00:00,19.45542,0
AL008,2004-06-13T00:00:00,18.58209,6.8
AL008,2004-06-14T00:00:00,12.585,1
AL008,2004-06-15T00:00:00,12.51621,0.6
AL008,2004-06-16T00:00:00,15.46625,0
AL008,2004-06-17T00:00:00,19.1575,0
AL008,2004-06-18T00:00:00,21.79792,0
AL008,2004-06-19T00:00:00,19.17667,0
AL008,2004-06-20T00:00:00,18.03834,0
AL008,2004-06-21T00:00:00,18.6125,0
AL008,2004-06-22T00:00:00,20.41583,0
AL008,2004-06-23T00:00:00,23.58458,0
AL008,2004-06-24T00:00:00,23.57875,0
AL008,2004-06-25T00:00:00,21.76666,0
AL008,2004-06-26T00:00:00,22.74334,0
AL008,2004-06-27T00:00:00,23.33042,0
AL008,2004-06-28T00:00:00,23.62583,0
AL008,2004-06-29T00:00:00,24.27541,0
AL008,2004-06-30T00:00:00,26.175,0
AL008,2004-07-01T00:00:00,25.29625,0
AL008,2004-07-02T00:00:00,22.57709,0
AL008,2004-07-03T00:00:00,20.47041,0
AL008,2004-07-04T00:00:00,20.82875,0
AL008,2004-07-05T00:00:00,22.58167,0
AL008,2004-07-06T00:00:00,22.46,0
AL008,2004-07-07T00:00:00,20.94209,0
AL008,2004-07-08T00:00:00,18.05083,0
AL008,2004-07-09T00:00:00,16.55334,0
AL008,2004-07-10T00:00:00,18.16792,0
AL008,2004-07-11T00:00:00,19.13208,0
AL008,2004-07-12T00:00:00,18.27125,0.1
AL008,2004-07-13T00:00:00,19.065,0
AL008,2004-07-14T00:00:00,18.39208,0.1
AL008,2004-07-15T00:00:00,18.36875,0
AL008,2004-07-16T00:00:00,20.635,0
AL008,2004-07-17T00:00:00,20.71208,0.7
AL008,2004-07-18T00:00:00,21.15542,0
AL008,2004-07-19T00:00:00,22.04375,0
AL008,2004-07-20T00:00:00,23.19333,0
AL008,2004-07-21T00:00:00,23.02583,0
AL008,2004-07-22T00:00:00,24.8675,4
AL008,2004-07-23T00:00:00,25.52875,0
AL008,2004-07-24T00:00:00,25.68833,12.3
AL008,2004-07-25T00:00:00,25.16583,2.3
AL008,2004-07-26T00:00:00,23.77125,0
AL008,2004-07-27T00:00:00,22.98125,0
AL008,2004-07-28T00:00:00,24.5175,0
AL008,2004-07-29T00:00:00,22.87417,0
AL008,2004-07-30T00:00:00,21.83666,0
AL008,2004-07-31T00:00:00,21.86417,0
AL008,2004-08-01T00:00:00,23.21125,0
AL008,2004-08-02T00:00:00,23.55541,0
AL008,2004-08-03T00:00:00,23.0925,0
AL008,2004-08-04T00:00:00,22.29875,0
AL008,2004-08-05T00:00:00,21.77708,0
AL008,2004-08-06T00:00:00,21.19333,0
AL008,2004-08-07T00:00:00,21.77459,0
AL008,2004-08-08T00:00:00,24.5375,0
AL008,2004-08-09T00:00:00,22.70917,0
AL008,2004-08-10T00:00:00,20.975,0
AL008,2004-08-11T00:00:00,21.67124,0
AL008,2004-08-12T00:00:00,22.71,0
AL008,2004-08-13T00:00:00,22.94625,0
AL008,2004-08-14T00:00:00,22.12083,0
AL008,2004-08-15T00:00:00,23.37791,0
AL008,2004-08-16T00:00:00,24.73875,0
AL008,2004-08-17T00:00:00,22.43042,0
AL008,2004-08-18T00:00:00,23.01375,0
AL008,2004-08-19T00:00:00,22.8325,0
AL008,2004-08-20T00:00:00,21.51,0
AL008,2004-08-21T00:00:00,19.28959,0
AL008,2004-08-22T00:00:00,20.72792,0.1
AL008,2004-08-23T00:00:00,24.80833,0
AL008,2004-08-24T00:00:00,26.46917,0
AL008,2004-08-25T00:00:00,26.30959,0
AL008,2004-08-26T00:00:00,24.47375,0
AL008,2004-08-27T00:00:00,20.68125,0
AL008,2004-08-28T00:00:00,22.45583,0
AL008,2004-08-29T00:00:00,20.82792,0
AL008,2004-08-30T00:00:00,20.6275,0
AL008,2004-08-31T00:00:00,20.68791,0.1
AL008,2004-09-01T00:00:00,19.63708,0.1
AL008,2004-09-02T00:00:00,18.74292,0.1
AL008,2004-09-03T00:00:00,17.99542,1.2
AL008,2004-09-04T00:00:00,21.68291,0
AL008,2004-09-05T00:00:00,23.02292,0
AL008,2004-09-06T00:00:00,21.10666,0
AL008,2004-09-07T00:00:00,18.89084,0
AL008,2004-09-08T00:00:00,20.58875,0
AL008,2004-09-09T00:00:00,19.75167,0
AL008,2004-09-10T00:00:00,21.74333,1.1
AL008,2004-09-11T00:00:00,20.79792,6.3
AL008,2004-09-12T00:00:00,20.61542,0
AL008,2004-09-13T00:00:00,18.32333,18.7
AL008,2004-09-14T00:00:00,17.01875,0.1
AL008,2004-09-15T00:00:00,16.74542,0
AL008,2004-09-16T00:00:00,17.3875,0
AL008,2004-09-17T00:00:00,16.95792,0.1
AL008,2004-09-18T00:00:00,18.26792,0.3
AL008,2004-09-19T00:00:00,19.505,0
AL008,2004-09-20T00:00:00,18.39666,0.2
AL008,2004-09-21T00:00:00,19.88792,0
AL008,2004-09-22T00:00:00,21.435,0
AL008,2004-09-23T00:00:00,21.33,0
AL008,2004-09-24T00:00:00,21.18,0
AL008,2004-09-25T00:00:00,17.09125,0
AL008,2004-09-26T00:00:00,15.435,0
AL008,2004-09-27T00:00:00,15.0275,0.2
AL008,2004-09-28T00:00:00,15.17917,0.2
AL008,2004-09-29T00:00:00,16.82652,0
AL008,2004-09-30T00:00:00,17.46541,0
AL008,2004-10-01T00:00:00,16.85167,0
AL008,2004-10-02T00:00:00,17.07125,0.1
AL008,2004-10-03T00:00:00,16.3225,0.1
AL008,2004-10-04T00:00:00,16.95917,0
AL008,2004-10-05T00:00:00,18.3575,0
AL008,2004-10-06T00:00:00,19.29792,0
AL008,2004-10-07T00:00:00,18.71333,0
AL008,2004-10-08T00:00:00,18.93083,0
AL008,2004-10-09T00:00:00,15.8425,0
AL008,2004-10-10T00:00:00,11.99208,0
AL008,2004-10-11T00:00:00,11.5225,0
AL008,2004-10-12T00:00:00,11.18079,0
AL008,2004-10-13T00:00:00,12.10133,0
AL008,2004-10-14T00:00:00,11.83667,0
AL008,2004-10-15T00:00:00,10.74208,0
AL008,2004-10-16T00:00:00,12.05333,0
AL008,2004-10-17T00:00:00,11.6015,0
AL008,2004-10-18T00:00:00,13.35208,0
AL008,2004-10-19T00:00:00,17.1125,0
AL008,2004-10-20T00:00:00,18.32042,0
AL008,2004-10-21T00:00:00,15.61375,17
AL008,2004-10-22T00:00:00,14.975,0.8
AL008,2004-10-23T00:00:00,17.48625,0
AL008,2004-10-24T00:00:00,18.72791,0
AL008,2004-10-25T00:00:00,14.86583,1.5
AL008,2004-10-26T00:00:00,9.874294,0
AL008,2004-10-27T00:00:00,10.40413,0.3
AL008,2004-10-28T00:00:00,11.61292,0.4
AL008,2004-10-29T00:00:00,9.507125,0.3
AL008,2004-10-30T00:00:00,7.199501,0
AL008,2004-10-31T00:00:00,7.393959,0
AL008,2004-11-01T00:00:00,7.639458,0
AL008,2004-11-02T00:00:00,8.376875,0
AL008,2004-11-03T00:00:00,9.826434,0
AL008,2004-11-04T00:00:00,10.27625,0
AL008,2004-11-05T00:00:00,8.456251,2.3
AL008,2004-11-06T00:00:00,11.17833,0
AL008,2004-11-07T00:00:00,11.04667,0.3
AL008,2004-11-08T00:00:00,11.56542,0.4
AL008,2004-11-09T00:00:00,10.49379,0
AL008,2004-11-10T00:00:00,8.434457,0
AL008,2004-11-11T00:00:00,4.897125,0
AL008,2004-11-12T00:00:00,3.480166,0.4
AL008,2004-11-13T00:00:00,7.442499,0.1
AL008,2004-11-14T00:00:00,5.934792,0
AL008,2004-11-15T00:00:00,2.708583,0
AL008,2004-11-16T00:00:00,3.341042,0
AL008,2004-11-17T00:00:00,3.596875,0
AL008,2004-11-18T00:00:00,5.630708,0
AL008,2004-11-19T00:00:00,8.850834,0
AL008,2004-11-20T00:00:00,7.297876,0
AL008,2004-11-21T00:00:00,6.816625,0.1
AL008,2004-11-22T00:00:00,7.752834,0.1
AL008,2004-11-23T00:00:00,6.668291,0.3
AL008,2004-11-24T00:00:00,6.545417,0.2
AL008,2004-11-25T00:00:00,5.754333,0.2
AL008,2004-11-26T00:00:00,5.889708,0.3
AL008,2004-11-27T00:00:00,4.906667,0.3
AL008,2004-11-28T00:00:00,6.06425,0.3
AL008,2004-11-29T00:00:00,9.809667,0
AL008,2004-11-30T00:00:00,7.203917,15.4
AL008,2004-12-01T00:00:00,6.242041,4.9
AL008,2004-12-02T00:00:00,4.962917,0.6
AL008,2004-12-03T00:00:00,6.348666,3.1
AL008,2004-12-04T00:00:00,5.642458,28.7
AL008,2004-12-05T00:00:00,4.527335,0.5
AL008,2004-12-06T00:00:00,5.136791,2.8
AL008,2004-12-07T00:00:00,5.586833,0.1
AL008,2004-12-08T00:00:00,4.661208,4.7
AL008,2004-12-09T00:00:00,4.087708,0
AL008,2004-12-10T00:00:00,6.052208,0.2
AL008,2004-12-11T00:00:00,5.066291,0.2
AL008,2004-12-12T00:00:00,6.211376,0.7
AL008,2004-12-13T00:00:00,6.855207,0
AL008,2004-12-14T00:00:00,6.805749,0
AL008,2004-12-15T00:00:00,6.782541,0
AL008,2004-12-16T00:00:00,5.487167,0.1
AL008,2004-12-17T00:00:00,6.871375,0
AL008,2004-12-18T00:00:00,8.464625,0
AL008,2004-12-19T00:00:00,7.122167,0
AL008,2004-12-20T00:00:00,5.742876,0
AL008,2004-12-21T00:00:00,3.711375,0.1
AL008,2004-12-22T00:00:00,1.8615,5
AL008,2004-12-23T00:00:00,2.403375,0.3
AL008,2004-12-24T00:00:00,2.047958,0.2
AL008,2004-12-25T00:00:00,2.278584,0
AL008,2004-12-26T00:00:00,-0.375375,0
AL008,2004-12-27T00:00:00,-1.135208,0
AL008,2004-12-28T00:00:00,-7.258338E-02,0
AL008,2004-12-29T00:00:00,4.148333,0
AL008,2004-12-30T00:00:00,2.049,0
AL008,2004-12-31T00:00:00,3.497916,0
AL008,2005-01-01T00:00:00,6.80825,0
AL008,2005-01-02T00:00:00,7.468125,0
AL008,2005-01-03T00:00:00,2.028208,0.1
AL008,2005-01-04T00:00:00,3.329083,1.1
AL008,2005-01-05T00:00:00,3.440709,0.2
AL008,2005-01-06T00:00:00,3.289917,0
AL008,2005-01-07T00:00:00,2.699375,0
AL008,2005-01-08T00:00:00,3.609458,0
AL008,2005-01-09T00:00:00,1.823542,0
AL008,2005-01-10T00:00:00,0.4287919,0.2
AL008,2005-01-11T00:00:00,2.462208,0.2
AL008,2005-01-12T00:00:00,6.309916,0
AL008,2005-01-13T00:00:00,5.611708,0
AL008,2005-01-14T00:00:00,4.499667,0.1
AL008,2005-01-15T00:00:00,4.285292,0.1
AL008,2005-01-16T00:00:00,4.133167,0.1
AL008,2005-01-17T00:00:00,2.934458,0.2
AL008,2005-01-18T00:00:00,6.862167,0
AL008,2005-01-19T00:00:00,5.941375,0
AL008,2005-01-20T00:00:00,7.686875,0
AL008,2005-01-21T00:00:00,8.08625,0
AL008,2005-01-22T00:00:00,8.634665,0
AL008,2005-01-23T00:00:00,6.024959,0
AL008,2005-01-24T00:00:00,5.0035,0
AL008,2005-01-25T00:00:00,-0.8441665,0
AL008,2005-01-26T00:00:00,-3.757292,0
AL008,2005-01-27T00:00:00,-5.411469,0
AL008,2005-01-28T00:00:00,-4.267458,0
AL008,2005-01-29T00:00:00,1.020667,0
AL008,2005-01-30T00:00:00,-1.399125,0
AL008,2005-01-31T00:00:00,-1.699208,0.1
AL008,2005-02-01T00:00:00,1.042875,0
AL008,2005-02-02T00:00:00,3.832458,0
AL008,2005-02-03T00:00:00,2.957374,0.1
AL008,2005-02-04T00:00:00,2.238208,0.2
AL008,2005-02-05T00:00:00,2.564166,0.1
AL008,2005-02-06T00:00:00,2.322708,0.1
AL008,2005-02-07T00:00:00,1.944958,17.3
AL008,2005-02-08T00:00:00,3.763792,2.9
AL008,2005-02-09T00:00:00,4.199251,2.4
AL008,2005-02-10T00:00:00,3.802541,0.1
AL008,2005-02-11T00:00:00,3.725791,0.3
AL008,2005-02-12T00:00:00,7.456001,0
AL008,2005-02-13T00:00:00,10.14904,0
AL008,2005-02-14T00:00:00,6.58925,0
AL008,2005-02-15T00:00:00,4.143583,0
AL008,2005-02-16T00:00:00,0.8727083,0
AL008,2005-02-17T00:00:00,-0.3015418,0
AL008,2005-02-18T00:00:00,0.2400001,0
AL008,2005-02-19T00:00:00,3.194958,0
AL008,2005-02-20T00:00:00,5.126625,0
AL008,2005-02-21T00:00:00,1.245333,1.7
AL008,2005-02-22T00:00:00,1.502208,0
AL008,2005-02-23T00:00:00,4.723583,0
AL008,2005-02-24T00:00:00,4.494625,0
AL008,2005-02-25T00:00:00,3.793666,0.3
AL008,2005-02-26T00:00:00,2.087666,0.1
AL008,2005-02-27T00:00:00,-0.1046667,1
AL008,2005-02-28T00:00:00,-0.9728751,2.5
AL008,2005-03-01T00:00:00,-1.677375,5.7
AL008,2005-03-02T00:00:00,1.190875,12.7
AL008,2005-03-03T00:00:00,2.665083,0
AL008,2005-03-04T00:00:00,-0.114,2
AL008,2005-03-05T00:00:00,-0.2349165,0.9000001
AL008,2005-03-06T00:00:00,3.435458,0
AL008,2005-03-07T00:00:00,1.772042,0
AL008,2005-03-08T00:00:00,1.296042,0
AL008,2005-03-09T00:00:00,3.823061,0.2
AL008,2005-03-10T00:00:00,6.531624,0
AL008,2005-03-11T00:00:00,9.242043,0
AL008,2005-03-12T00:00:00,6.973875,0.4
AL008,2005-03-13T00:00:00,8.966375,0.2
AL008,2005-03-14T00:00:00,8.558959,0.1
AL008,2005-03-15T00:00:00,7.904418,7
AL008,2005-03-16T00:00:00,9.635248,0.3
AL008,2005-03-17T00:00:00,8.645125,0.1
AL008,2005-03-18T00:00:00,8.095043,0.1
AL008,2005-03-19T00:00:00,10.10458,0
AL008,2005-03-20T00:00:00,15.735,0
AL008,2005-03-21T00:00:00,16.45375,0
AL008,2005-03-22T00:00:00,13.86,1
AL008,2005-03-23T00:00:00,11.82979,4.2
AL008,2005-03-24T00:00:00,11.77208,0.1
AL008,2005-03-25T00:00:00,12.51292,0
AL008,2005-03-26T00:00:00,10.16792,0
AL008,2005-03-27T00:00:00,9.33546,0
AL008,2005-03-28T00:00:00,9.809793,0
AL008,2005-03-29T00:00:00,11.65833,0
AL008,2005-03-30T00:00:00,13.75417,0
AL008,2005-03-31T00:00:00,13.44292,0
AL008,2005-04-01T00:00:00,10.40854,0
AL008,2005-04-02T00:00:00,9.002793,0.9
AL008,2005-04-03T00:00:00,9.201001,2.5
AL008,2005-04-04T00:00:00,8.91575,0.7
AL008,2005-04-05T00:00:00,9.193959,0.1
AL008,2005-04-06T00:00:00,9.320834,0.1
AL008,2005-04-07T00:00:00,12.66283,0.1
AL008,2005-04-08T00:00:00,15.19542,3.1
AL008,2005-04-09T00:00:00,7.16604,0.8
AL008,2005-04-10T00:00:00,6.350291,0
AL008,2005-04-11T00:00:00,8.014459,0
AL008,2005-04-12T00:00:00,8.680249,0
AL008,2005-04-13T00:00:00,10.37717,0
AL008,2005-04-14T00:00:00,12.85375,0
AL008,2005-04-15T00:00:00,9.418208,0
AL008,2005-04-16T00:00:00,8.024583,0
AL008,2005-04-17T00:00:00,11.52671,0
AL008,2005-04-18T00:00:00,12.86083,0
AL008,2005-04-19T00:00:00,11.75042,0
AL008,2005-04-20T00:00:00,12.37083,0
AL008,2005-04-21T00:00:00,15.68833,0
AL008,2005-04-22T00:00:00,16.17792,0
AL008,2005-04-23T00:00:00,16.48,0
AL008,2005-04-24T00:00:00,14.61375,0
AL008,2005-04-25T00:00:00,12.96696,0
AL008,2005-04-26T00:00:00,12.58879,0
AL008,2005-04-27T00:00:00,13.705,0
AL008,2005-04-28T00:00:00,14.21529,0
AL008,2005-04-29T00:00:00,14.55283,0
AL008,2005-04-30T00:00:00,15.80637,0
AL008,2005-05-01T00:00:00,17.24542,0
AL008,2005-05-02T00:00:00,16.2125,1.2
AL008,2005-05-03T00:00:00,18.78958,0
AL008,2005-05-04T00:00:00,17.89417,0
AL008,2005-05-05T00:00:00,13.42,0.9
AL008,2005-05-06T00:00:00,13.01867,0.1
AL008,2005-05-07T00:00:00,16.07012,0
AL008,2005-05-08T00:00:00,19.18292,0
AL008,2005-05-09T00:00:00,20.735,0
AL008,2005-05-10T00:00:00,19.46333,0
AL008,2005-05-11T00:00:00,17.43167,0
AL008,2005-05-12T00:00:00,14.89816,0
AL008,2005-05-13T00:00:00,14.74125,0
AL008,2005-05-14T00:00:00,13.55125,0
AL008,2005-05-15T00:00:00,15.35258,0
AL008,2005-05-16T00:00:00,14.14458,0
AL008,2005-05-17T00:00:00,10.498,0
AL008,2005-05-18T00:00:00,14.32058,0
AL008,2005-05-19T00:00:00,15.56134,0
AL008,2005-05-20T00:00:00,16.98266,0
AL008,2005-05-21T00:00:00,20.47708,0
AL008,2005-05-22T00:00:00,20.50875,0
AL008,2005-05-23T00:00:00,15.11916,0
AL008,2005-05-24T00:00:00,15.68208,0.1
AL008,2005-05-25T00:00:00,17.16292,0
AL008,2005-05-26T00:00:00,18.26,0
AL008,2005-05-27T00:00:00,18.27375,0
AL008,2005-05-28T00:00:00,18.28458,0
AL008,2005-05-29T00:00:00,18.44583,0
AL008,2005-05-30T00:00:00,17.74333,0.3
AL008,2005-05-31T00:00:00,15.47083,0.2
AL008,2005-06-01T00:00:00,15.49167,0
AL008,2005-06-02T00:00:00,16.88583,0
AL008,2005-06-03T00:00:00,18.94541,0
AL008,2005-06-04T00:00:00,21.35125,0
AL008,2005-06-05T00:00:00,21.445,0
AL008,2005-06-06T00:00:00,21.57166,0
AL008,2005-06-07T00:00:00,17.72416,0
AL008,2005-06-08T00:00:00,17.05667,0
AL008,2005-06-09T00:00:00,17.16375,0
AL008,2005-06-10T00:00:00,20.52583,0
AL008,2005-06-11T00:00:00,19.55083,0
AL008,2005-06-12T00:00:00,20.21667,0
AL008,2005-06-13T00:00:00,18.12125,0
AL008,2005-06-14T00:00:00,18.27583,0
AL008,2005-06-15T00:00:00,20.00167,0
AL008,2005-06-16T00:00:00,20.85625,0
AL008,2005-06-17T00:00:00,18.54209,0
AL008,2005-06-18T00:00:00,18.51208,0
AL008,2005-06-19T00:00:00,20.25167,0
AL008,2005-06-20T00:00:00,21.76666,0
AL008,2005-06-21T00:00:00,22.19958,0
AL008,2005-06-22T00:00:00,23.56249,0
AL008,2005-06-23T00:00:00,22.91583,0
AL008,2005-06-24T00:00:00,22.46166,0
AL008,2005-06-25T00:00:00,22.22333,0
AL008,2005-06-26T00:00:00,21.83459,0
AL008,2005-06-27T00:00:00,23.62,0.3
AL008,2005-06-28T00:00:00,23.02625,0
AL008,2005-06-29T00:00:00,22.60375,0
AL008,2005-06-30T00:00:00,23.33459,0
AL008,2005-07-01T00:00:00,22.31458,0
AL008,2005-07-02T00:00:00,21.06042,0
AL008,2005-07-03T00:00:00,23.05917,0
AL008,2005-07-04T00:00:00,24.36791,0
AL008,2005-07-05T00:00:00,22.18709,0
AL008,2005-07-06T00:00:00,21.30125,0
AL008,2005-07-07T00:00:00,21.45,0
AL008,2005-07-08T00:00:00,19.85666,0
AL008,2005-07-09T00:00:00,19.44042,0
AL008,2005-07-10T00:00:00,19.9625,0
AL008,2005-07-11T00:00:00,19.8725,0
AL008,2005-07-12T00:00:00,21.84916,0
AL008,2005-07-13T00:00:00,23.81708,0
AL008,2005-07-14T00:00:00,23.04917,0
AL008,2005-07-15T00:00:00,25.95,0
AL008,2005-07-16T00:00:00,29.4875,0
AL008,2005-07-17T00:00:00,29.62041,0
AL008,2005-07-18T00:00:00,25.42126,0
AL008,2005-07-19T00:00:00,21.73708,0
AL008,2005-07-20T00:00:00,22.65125,0
AL008,2005-07-21T00:00:00,25.60959,0
AL008,2005-07-22T00:00:00,26.37917,0
AL008,2005-07-23T00:00:00,25.5825,0
AL008,2005-07-24T00:00:00,25.40584,0
AL008,2005-07-25T00:00:00,24.36084,0
AL008,2005-07-26T00:00:00,23.22709,0
AL008,2005-07-27T00:00:00,23.85833,0
AL008,2005-07-28T00:00:00,23.68042,0
AL008,2005-07-29T00:00:00,22.45583,0
AL008,2005-07-30T00:00:00,22.32958,0
AL008,2005-07-31T00:00:00,19.66875,0.2
AL008,2005-08-01T00:00:00,20.535,0
AL008,2005-08-02T00:00:00,19.49125,0
AL008,2005-08-03T00:00:00,19.68,0
AL008,2005-08-04T00:00:00,19.74209,0.1
AL008,2005-08-05T00:00:00,20.62875,0
AL008,2005-08-06T00:00:00,22.735,0
AL008,2005-08-07T00:00:00,28.45083,0
AL008,2005-08-08T00:00:00,28.40917,0
AL008,2005-08-09T00:00:00,25.99958,0
AL008,2005-08-10T00:00:00,22.55791,0
AL008,2005-08-11T00:00:00,20.42584,0
AL008,2005-08-12T00:00:00,19.6575,0
AL008,2005-08-13T00:00:00,20.33,0
AL008,2005-08-14T00:00:00,21.89166,0
AL008,2005-08-15T00:00:00,22.03459,0
AL008,2005-08-16T00:00:00,22.29833,0
AL008,2005-08-17T00:00:00,20.61417,3.7
AL008,2005-08-18T00:00:00,23.09833,0.1
AL008,2005-08-19T00:00:00,19.35708,0
AL008,2005-08-20T00:00:00,21.74459,0
AL008,2005-08-21T00:00:00,17.13083,0
AL008,2005-08-22T00:00:00,16.93917,0.2
AL008,2005-08-23T00:00:00,18.85917,0
AL008,2005-08-24T00:00:00,20.82625,0
AL008,2005-08-25T00:00:00,23.92375,0
AL008,2005-08-26T00:00:00,23.97917,0
AL008,2005-08-27T00:00:00,23.90667,0
AL008,2005-08-28T00:00:00,22.53542,0
AL008,2005-08-29T00:00:00,20.20959,0
AL008,2005-08-30T00:00:00,19.53208,0.1
AL008,2005-08-31T00:00:00,20.29708,0.1
AL008,2005-09-01T00:00:00,20.2725,0.1
AL008,2005-09-02T00:00:00,19.82375,0.2
AL008,2005-09-03T00:00:00,20.36792,0
AL008,2005-09-04T00:00:00,22.97208,0
AL008,2005-09-05T00:00:00,23.55125,0
AL008,2005-09-06T00:00:00,18.09959,0
AL008,2005-09-07T00:00:00,14.01208,4.3
AL008,2005-09-08T00:00:00,15.93833,0
AL008,2005-09-09T00:00:00,18.40833,0
AL008,2005-09-10T00:00:00,17.7575,0
